Physician ID,Physician Name,Hospital ID,Hospital Name,Hospital ZIP,Hospital City
71597648,MARK SHPARBER,AC310,Thompson Oncology Group,17036,HUMMELSTOWN
88132983,MARIA RESTREPO,AC333,University of Florida Health,98664,VANCOUVER
73395114,Eduardo Garcia,AC867,Beacon Cancer Care,28358,LUMBERTON
75900722,MORRIS DEES,AC869,UP Health Systems - Marquette,94597,WALNUT CREEK
15288544,SREENIVASA NATTAM,AC616,Hematology Oncology of Indiana,48312,STERLING HEIGHTS
93540380,Dennis Sanders,AC815,Lee Health System,45433,DAYTON
80182032,WILLIAM WALSH,AC571,Dickinson Hematology/Oncology Clinic,94577,SAN LEANDRO
19111276,Ronald Lands,AC494,Crozer Keystone Health System,32209,JACKSONVILLE
94367970,RENU SONI,AC531,Goldschmidt Cancer Center at Capital Regional Medical Center,10466,BRONX
12024694,James Rossetti,AC855,Associates in Hematology and Oncology,20770,GREENBELT
96010892,NEEL BELANI,AC428,CHI St Vincent Medical Center,94520,CONCORD
23959714,NIKOLAOS ANDREATOS,AC703,Southern Oncology Hematology Associates,2601,HYANNIS
55828083,Alden Chesney,AC859,Inspira Medical Group Hematology / Medical Oncology,94535,TRAVIS AFB
32361634,AQSA KHAN,AC146,The Minniti Center for Medical Oncology & Hematology,60901,KANKAKEE
62072615,GORDON RUAN,AC129,"Comprehensive Cancer & Hematology Specialists, P.C.",19464,POTTSTOWN
64128611,KAZUHIRO SABET,AC941,Lindenberg Cancer & Hematology Center,15205,PITTSBURGH
71973853,BENJAMIN FOSTER,AC905,Abington Hematology Oncology Associates,73112,OKLAHOMA CITY
73179695,PRASHANT GABANI,AC204,Detroit Medical Center,12524,FISHKILL
20121556,CORBIN JACOBS,AC589,Texas Oncology - Methodist Dallas Cancer Center,25401,MARTINSBURG
84226230,Anusha Preethi Ganesan,AC396,Einstein Healthcare Network,33716,SAINT PETERSBURG
73350566,HENRY BATEMAN,AC355,Burzynski Clinic,60008,ROLLING MEADOWS
93430354,TRAVIS COX,AC803,Verdi Cancer & Research Center of Texas,680,MAYAGUEZ
69242952,Jennifer Logue,AC518,Carle Foundation/Carle Physicians Group,22405,FREDERICKSBURG
23338769,Saradasri Karri,AC784,Texas Oncology - Allen,61820,CHAMPAIGN
99902756,YOGINDRA PERSAUD,AC435,Berkshire Health System,19977,SMYRNA
48977748,COLIN VALE,AC537,Nebraska Hematology Oncology,20010,WASHINGTON
69859895,JOSHUA GRUHL,AC713,OSF Moeller Cancer Center,15102,BETHEL PARK
65264549,LAUREN SHAPIRO,AC834,The Cancer Center at Blessing Hospital,32561,GULF BREEZE
32890899,ANUHYA KOMMALAPATI,AC140,Quincy Medical Group Cancer Institute,8724,BRICK
55668160,MICHAEL GREAS,AC254,Mercy Catholic Medical Center Mercy Fitzgerald Campus,78654,MARBLE FALLS
61141000,ANKIT RAJGARIAH,AC504,Dignity Health Medical Group Central Coast,30014,COVINGTON
39209878,Bryan Huber,AC520,Nazha Cancer Center,60014,CRYSTAL LAKE
56191852,ZIN MYINT,AC953,Premiere Oncology,8755,TOMS RIVER
85168369,JASON COOPER,AC584,Mercer County Hematology Oncology P.C.,6520,NEW HAVEN
13614918,ARMAND RUSSO,AC452,Mercer Bucks Hematology/Oncology P.C.,99801,JUNEAU
26149267,JESSICA TREVINO,AC764,Summit Cancer Centers,92801,ANAHEIM
44078872,CHRISTOPHER RUBADUE,AC615,Texas Oncology - Amarillo Cancer Center,96720,HILO
85935837,NISHA AJIT,AC840,Texas Oncology - Abilene,11790,STONY BROOK
79278999,Theodoros Karantanos,AC140,Quincy Medical Group Cancer Institute,8724,BRICK
81981394,XIUQING LI,AC579,Texas Oncology - Odessa West Texas Cancer Center,2144,SOMERVILLE
79554484,SARAH JEONG,AC219,Madison Health,2467,CHESTNUT HILL
24928413,AN UCHE,AC103,Edward Elmhurst Health,81611,ASPEN
55721611,ORIANA MILTIADOUS,AC251,Texas Oncology - Midland Allison Cancer Center,21093,LUTHERVILLE TIMONIUM
39129395,Hugo Akabane,AC917,Texas Oncology - Waco,14221,BUFFALO
29887929,ROGER FEBRES-MENDEZ,AC736,Eastern Connecticut Hematology And Oncology,8223,MARMORA
64319713,AMANDA KAGAN,AC223,Texas Oncology - Horizon Circle,20117,MIDDLEBURG
14205523,Britni Souther,AC440,Texas Oncology - Arlington Cancer Center North,28226,CHARLOTTE
72621215,KATHERINE ROTH,AC144,Texas Oncology - Azle,6850,NORWALK
45847523,Nicholas Zorko,AC924,Lafayette General Health,6510,NEW HAVEN
93439914,ANDREW THOMPSON,AC300,Texas Oncology - Arlington South,95482,UKIAH
93120434,Jasmine Ross,AC458,Metrohealth Health System,19047,LANGHORNE
29489313,JANELLE OTSUJI,AC725,Texas Oncology - Bedford,85635,SIERRA VISTA
30423526,Rebecca Chacko,AC875,Texas Oncology - Cleburne,1915,BEVERLY
16692612,SANTOSH KAGATHUR,AC894,Eskenazi Health,8820,EDISON
52056033,JOANNA YANG,AC307,Texas Oncology - Granbury,7739,LITTLE SILVER
75478911,Angela Steineck,AC496,Texas Oncology - Grapevine,93442,MORRO BAY
94494795,UMAIR MAJEED,AC297,Texas Oncology - Keller,11102,ASTORIA
45902921,ABIRAMI SIVAPIRAGASAM,AC478,Texas Oncology - Mansfield,60007,ELK GROVE VILLAGE
81022212,JAGAR JASEM,AC429,Texas Oncology - Weatherford,7922,BERKELEY HEIGHTS
72566776,DAVID CASSEL,AC519,Newland Medical Associates,674,MANATI
82204304,DOUGLAS TREMBLAY,AC926,Bozeman Health,27909,ELIZABETH CITY
11776247,SORAB GUPTA,AC403,Texas Oncology - Denton,54476,SCHOFIELD
23750221,ZACHARY CAVANAUGH,AC768,Texas Oncology - Palestine Cancer Center,34689,TARPON SPRINGS
44809554,CLAIRE FRIEDMAN,AC713,OSF Moeller Cancer Center,15102,BETHEL PARK
37938695,Abhishek Patel,AC881,Texas Oncology - Longview Cancer Center,78130,NEW BRAUNFELS
34828174,JACQUELINE MALEKIRAD,AC987,Texas Oncology - Mount Pleasant Patty & Bo Pilgrim Cancer Center,33033,HOMESTEAD
75758566,MAY DAHER,AC985,Texas Oncology - Paris,92373,REDLANDS
21627637,Rawan Faramand,AC896,Texas Oncology - Carrollton,10309,STATEN ISLAND
72505918,Rachel Kessel,AC248,Columbus Hematology Oncology Associates,963,CATANO
47873808,David Sun,AC160,Munson Healthcare: Cowell Family Cancer Center,80303,BOULDER
37927975,JOSHUA RODRIGUEZ,AC580,Texas Oncology - Rowlett,44106,CLEVELAND
70696828,Surbhi Sidana,AC828,Richmond University Medical Center,41011,COVINGTON
71862134,RAJAYOGESH DAVULURI,AC274,Alliance Cancer Specialists PC,56401,BRAINERD
65409863,Pamela Sung,AC331,New York Medical College,90048,LOS ANGELES
28887123,Turang Behbahani,AC890,Texas Oncology - Canton,75044,GARLAND
88564126,LINDSEY TENGERSTROM,AC691,Texas Oncology - Greenville Lou & Jack Finney Cancer Center,75237,DALLAS
74974221,EMORY MCTYRE,AC971,Sarah Bush Lincoln Regional Cancer Center,2903,PROVIDENCE
44468055,JAMIE GREEN,AC142,Cape Medical Oncology,97470,ROSEBURG
85656304,ERICA KAYE,AC205,St Charles Health,49930,HANCOCK
61661963,EMRULLAH YILMAZ,AC865,Broward Health Medical Center,87131,ALBUQUERQUE
26497344,LAUREN TAIT,AC272,Catholic Health Services,7731,HOWELL
86401789,David Chism,AC220,Firsthealth Of The Carolinas,93703,FRESNO
91700964,STEVEN ADES,AC835,Providence St. Joseph's Southern California,58104,FARGO
80436541,JOSEPH SHOWS,AC264,Triumph Cancer Center,93291,VISALIA
90131527,Chandrika Gowda,AC893,Ridley-Tree Cancer Center,78215,SAN ANTONIO
39183818,Murali Janakiram,AC219,Madison Health,2467,CHESTNUT HILL
66906671,NATHAN STREER,AC446,Saint Josephs Children Hospital,85260,SCOTTSDALE
81734142,JOSHUA LAWSON,AC412,Oncology San Antonio,80909,COLORADO SPRINGS
13787516,REZA MOSTOFI,AC162,Texas Tech Hematology Oncology,46176,SHELBYVILLE
33828707,ARTURO LOAIZA BONILLA,AC610,Hematology Oncology Consultants,7430,MAHWAH
35434307,MARIA FALCON,AC438,Arkansas Childrens Hospital,97420,COOS BAY
33715791,SOPHIA YOHE,AC276,Tennessee Cancer Specialists,85297,GILBERT
91428964,Michael Evans,AC804,West Virginia University Hospitals,19087,WAYNE
79191734,RAMI ABUMASMAH,AC586,Northwest Georgia Oncology,92120,SAN DIEGO
69441621,GRANT HUNTER,AC671,Augusta Oncology Associates,41503,SOUTH WILLIAMSON
44079114,CHRISTOPHER HO,AC154,Low Country Cancer Care,87131,ALBUQUERQUE
95589336,Asma Anwar,AC450,TMH Cancer Center,13905,BINGHAMTON
57600371,VICKY MAKKER,AC208,University Cancer and Blood Center,90305,INGLEWOOD
83839197,MOHAMED SORROR,AC846,M2 Oncology,2116,BOSTON
83960320,FOLUSO OGUNLEYE,AC738,Everglades Oncology Hematology,61108,ROCKFORD
81658616,Sumit Madan,AC957,Houston Methodist Health System,20715,BOWIE
20943435,SOMASUNDARAM SUBRAMANIAM,AC476,IBMT Indiana Blood And Marrow Transplantation,44504,YOUNGSTOWN
95197115,Jerry George,AC328,Ochsner Health System,1020,CHICOPEE
35153255,JENNIFER MATRO,AC587,Millennium Oncology Texas,16830,CLEARFIELD
25359352,Jodi Mayfield,AC245,Genesis Oncology,60302,OAK PARK
10726017,MARTIN VOSS,AC468,Driscoll Childrens Hospital,32952,MERRITT ISLAND
13093838,Shannon O'Connor,AC102,UCSF Cancer Center San Mateo,78284,SAN ANTONIO
67992161,Lori Leslie,AC285,Bassett Medical Center,80112,ENGLEWOOD
19956259,Keerti Khandelwal,AC559,UCSF John Muir Health Cancer Center,35226,BIRMINGHAM
21708729,Srinivas Kiran Tantravahi,AC628,Julie and Ben Rogers Cancer Center,20613,BRANDYWINE
20937284,PAUL MEYER,AC723,Highland Hospital of Rochester,76310,WICHITA FALLS
70255686,WILLIAM TERRY,AC160,Munson Healthcare: Cowell Family Cancer Center,80303,BOULDER
87570400,MAXWELL JANOSKY,AC180,Clear Lake Specialties Oncology,84117,SALT LAKE CITY
60249103,DEVENDRA KC,AC475,Panacea Oncology,11235,BROOKLYN
54779777,SURABHI BATRA,AC791,Ascension St Johns Hospital,60007,ELK GROVE VILLAGE
32742553,KALLI FAULKNER,AC764,Summit Cancer Centers,92801,ANAHEIM
71676787,KIT TAM,AC181,St Davids Healthcare System,94038,MOSS BEACH
52295657,Oscar Lahoud,AC770,Dayton Children's Hospital,33426,BOYNTON BEACH
42982476,FARRUKH ASHRAF,AC965,El Paso Childrens Hospital,22601,WINCHESTER
23171259,ROBERT ELLIS,AC788,Cancer Care and Urology of North Florida,11220,BROOKLYN
66478259,MARK FLUCHEL,AC876,McLaren Healthcare,95453,LAKEPORT
36805490,Christopher Dakhil,AC749,McLeod Center for Cancer Treatment & Research,17201,CHAMBERSBURG
28850100,MELISSA RAYBURG,AC962,Missouri Cancer Associates,45433,DAYTON
99665494,JASON BERILGEN,AC973,Kaiser Permanente Hawaii,48105,ANN ARBOR
12077838,PAULA YELLON,AC722,Baylor Scott & White Vasicek Cancer Treatment Center - Temple,70791,ZACHARY
70955227,TIMOTHY ZAGAR,AC583,Greater Washington Oncology Associates,17015,CARLISLE
38040537,YI-JEN CHEN,AC855,Associates in Hematology and Oncology,20770,GREENBELT
72210083,Natasha Tiffany,AC497,"Jen Wang, MD",37067,FRANKLIN
66817145,GUEORGUI VOYNOV,AC153,Marshfield Clinic Health System,98382,SEQUIM
57714095,Frits Van Rhee,AC111,St. Mary's Regional Medical Center Cancer Center,52001,DUBUQUE
27161456,PAMELA SINCLAIR,AC731,Kona Community Hospital,2719,FAIRHAVEN
57666827,TERACH HORTON,AC854,MaineHealth Cancer Care- Brunswick,45750,MARIETTA
80039038,Sigrid Berg,AC838,Swedish Hospital-Part of Northshore,28602,HICKORY
27195025,LEON HWANG,AC276,Tennessee Cancer Specialists,85297,GILBERT
17735125,CHRISTIANA BRENIN,AC441,Physicians Clinic of Iowa,46514,ELKHART
91452790,Qaiser Bashir,AC503,Advanced Cancer Treatment Centers,85723,TUCSON
42511232,Patrick Gomez,AC146,The Minniti Center for Medical Oncology & Hematology,60901,KANKAKEE
33727215,Srini Reddy,AC244,University of Connecticut Health Center,23505,NORFOLK
56608120,Chris Holmes,AC324,Baltimore Oncology and Hematology,71111,BOSSIER CITY
64549576,LEELA RAO,AC148,Dr Mitchell Folbe MD PC,15370,WAYNESBURG
83744635,Jason Westin,AC201,Hudson Valley Heme/Onc Associates,33331,FORT LAUDERDALE
76515298,STEVEN TODD,AC757,"Lewis Lipsey, MD",78412,CORPUS CHRISTI
27458641,ANASTASIOS GEORGIOU,AC684,Isabella Martire MD,29902,BEAUFORT
81940223,Phoebe Trubowitz,AC258,SCL Health Cancer Centers of Colorado,30305,ATLANTA
75520517,EDWARD OLEEN,AC176,Sajeev Anand MD,81505,GRAND JUNCTION
21626184,David Grossman,AC389,CMC Cancer Center Conway,24382,WYTHEVILLE
87193639,James Patterson,AC746,Jupiter Medical - Anderson Cancer Center,29414,CHARLESTON
80869258,MAKIKO BAN,AC411,Hematology Oncology Associates of Fredericksburg,77079,HOUSTON
27051351,ROBERT KOCH,AC332,Amrut Hematology Oncology PC,48382,COMMERCE TOWNSHIP
65430429,Vijay Paudel,AC253,Michigan State University Health,79601,ABILENE
34136483,JEFFREY RODNICK,AC889,West Penn Hospital,29307,SPARTANBURG
91158046,Jose Fernandez-Chavez,AC576,Ascension Saint Thomas Midtown Hospital,7452,GLEN ROCK
53358640,CLIVE SHKEDY,AC747,Start Center for Cancer Care,6052,NEW BRITAIN
51942995,Enrique Ballesteros,AC133,"Advanced Care Oncology & Hematology Associates, LLC",56001,MANKATO
65182445,Marcus Porcelli,AC743,Clara S Chan MD,33909,CAPE CORAL
77498553,Michael Schwartz,AC525,Best Cancer Care - Irfan Jawed MD PLLC,95340,MERCED
26957001,KATHRYN PANWALA,AC434,Doylestown Health,74136,TULSA
13348749,TIMOTHY MURPHY,AC670,UF Oncology- Fernandina,95655,MATHER
58856825,David Hakimian,AC756,Vantage Medical Group Hem Onc,71913,HOT SPRINGS NATIONAL PARK
36291731,GLENN BUCHANAN,AC273,The Oncology Institute of Hope & Innovation - Arizona,94901,SAN RAFAEL
32959147,Emmanuel Quien,AC901,Gene Upshaw Memorial Tahoe Forest Cancer Center,27529,GARNER
59922787,Solly Chedid,AC992,City of Hope Community,98166,SEATTLE
82230868,JOSEPH POEN,AC911,Regional Hospital of Scranton,33143,MIAMI
52641088,Yusuf Deshmukh,AC178,Community Hematology Oncology Practitioners,46601,SOUTH BEND
57051240,William Harrer,AC561,The Angeles Clinic And Research Institute,16121,FARRELL
11560399,DANIEL BRUETMAN,AC687,Nashville Oncology Associates,2114,BOSTON
46338805,RONALD LINFESTY,AC793,Sparrow Hospital,14621,ROCHESTER
41199142,MARTIN HIGHTOWER,AC730,Cancer and Blood Disorders Treatment Center,77339,KINGWOOD
14351666,WICHAI CHINRATANALAB,AC541,Childrens Hospital of the Kings Daughters,27278,HILLSBOROUGH
20938821,JOSEPH CLARK,AC388,Kaiser Permanente of Colorado,22701,CULPEPER
67265577,Sheryl Ziegler,AC719,Regional Cancer Care Associates - Maryland,91776,SAN GABRIEL
33064906,MAGDALENA POMYKOL-PETRYK,AC860,Sentara Martha Jefferson Hematology and Medical Oncology Associates,35801,HUNTSVILLE
59113282,MTANIUS SULTANI,AC418,The Center for Cancer and Blood Disorders - Maryland,10461,BRONX
98213062,PAULINE LAU,AC255,Community Hospital of Anaconda,30117,CARROLLTON
88285079,DAVID STEENSMA,AC641,Genesis Care Florida,39531,BILOXI
50971059,Sunil Abhyankar,AC843,Greater Baltimore Medical Center,80634,GREELEY
92625458,SAURABH DAS,AC362,Desert Hematology Oncology,78224,SAN ANTONIO
20916945,HEATHER SHEARER,AC593,Comprehensive Cancer Centers in Las Vegas,46011,ANDERSON
27294280,SALVADOR CAPUTTO,AC872,Park Nicollet Frauenshuh Cancer Center,70791,ZACHARY
85539691,Sudhir Aggarwal,AC108,Texas Oncology - Irving,92705,SANTA ANA
70055726,NOELLE SCHMIDT,AC840,Texas Oncology - Abilene,11790,STONY BROOK
45405669,Vijayalakshmi Donthireddy,AC726,Upstate Hematology Oncology,60521,HINSDALE
57010845,ASHRAF ABOU-ELELLA,AC931,"Millennium Oncology Hollywood, FL",4856,ROCKPORT
27085463,VICTOR VIGIL,AC358,Penn Medicine Lancaster General Hospital,8620,TRENTON
26588151,BIRAL AMIN,AC138,Premier Hematology and Tele-Oncology,78628,GEORGETOWN
80424162,PAUL COLUZZI,AC392,Mercyhealth,77021,HOUSTON
95534981,KRISTINE KOKENY,AC235,Witham Hematology Oncology Center,92395,VICTORVILLE
30955034,MATTHEW SNYDER,AC354,Moses Cone Cancer Center,1960,PEABODY
16292817,XYLINA GREGG,AC129,"Comprehensive Cancer & Hematology Specialists, P.C.",19464,POTTSTOWN
97462775,James Rubenstein,AC688,Mercy Clinic Oncology And Hematology Mcauley,33331,FORT LAUDERDALE
63443171,DANIEL CRUSER,AC246,St Elizabeth Cancer Care,58103,FARGO
53179389,MARY HEBERT,AC973,Kaiser Permanente Hawaii,48105,ANN ARBOR
80895742,Erwood Edwards,AC249,Affiliated Oncologists,25550,POINT PLEASANT
24843519,JOSEPH KOENIG,AC651,Pomona Valley Hospital Medical Center,91776,SAN GABRIEL
92661570,SANDRA TINCHER,AC420,Tidelands Health Oncology,7652,PARAMUS
70948406,GREGORY PARKER,AC398,Orion Cancer Care,40456,MOUNT VERNON
63021451,Rajesh Bajaj,AC223,Texas Oncology - Horizon Circle,20117,MIDDLEBURG
33622786,James Smith,AC572,Atlanta Cancer Care,42303,OWENSBORO
38466720,ROBIN HARDIE-HOOD,AC462,Doccare NY,60451,NEW LENOX
98994065,DARREN KOCS,AC304,South Florida Oncology and Hematology Consultants,76092,SOUTHLAKE
52577347,PETER ROSE,AC207,West Michigan Cancer Center,78229,SAN ANTONIO
93014260,Piyush Patel,AC170,SUNY Upstate University Hospital,55101,SAINT PAUL
96416996,SARA HURVITZ,AC716,Montgomery Cancer Center,19013,CHESTER
15533489,SHARI RUDOLER,AC146,The Minniti Center for Medical Oncology & Hematology,60901,KANKAKEE
70412654,EWA MROZEK,AC734,Memorial Hospital Chester,55404,MINNEAPOLIS
51047332,RAUL MANRIQUE,AC103,Edward Elmhurst Health,81611,ASPEN
53197393,DEBORAH WIENSKI,AC850,Dothan Hematology and Oncology,75246,DALLAS
10827931,PHILIP DREISBACH,AC724,Champlain Valley Physicians Hospital Medical Center,3104,MANCHESTER
89112747,Kevin McKian,AC944,Michiana Hematology Oncology,97838,HERMISTON
11850962,SHAFQAT SHAH,AC303,Clearview Cancer Institute,91355,VALENCIA
31806944,THOMAS LAD,AC473,Alabama Oncology Hematology Associates,15090,WEXFORD
40830187,V DEVINENI,AC906,The Woodlands,62521,DECATUR
86956702,JAVIER TORRES,AC600,Florida Cancer Affiliates,96720,HILO
51054123,STEVEN RUBIN,AC678,Covenant Medical Center,11105,ASTORIA
64427439,EDMUND PALOYAN,AC567,Infirmary Cancer Care- INFIRMARY HEALTH,92350,LOMA LINDA
76059280,MARK RUNFOLA,AC859,Inspira Medical Group Hematology / Medical Oncology,94535,TRAVIS AFB
78875499,Suprith Badarinath,AC812,Mountain View Hospital,78723,AUSTIN
91907686,PAUL OSSI,AC210,Springfield Clinic Hematology Oncology,44223,CUYAHOGA FALLS
70774990,CHAUNDRE CROSS,AC158,Hematology Oncology Associates of Alabama,33417,WEST PALM BEACH
44884770,MATTHEW KRASIN,AC630,Alabama Cancer Care,90069,WEST HOLLYWOOD
44732267,Beaula Koduri,AC779,Logansport Memorial Hospital,53213,MILWAUKEE
50491559,SARAH KRATZ,AC480,Crystal Run Healthcare,45714,BELPRE
33300278,SYLVIA ZUBYK,AC356,Sibley Memorial Hospital,8820,EDISON
37419120,ELLIOTT BREA,AC513,Christus St. Vincent Regional Medical Center,52732,CLINTON
52584269,ALEXANDER RANKIN,AC255,Community Hospital of Anaconda,30117,CARROLLTON
89463118,JILLIAN LAPINSKI,AC349,Delfino Crescenzo office,80222,DENVER
80903130,RACHEL LEVY,AC107,Centracare Health System,27886,TARBORO
89490011,DAVID CANTOR,AC834,The Cancer Center at Blessing Hospital,32561,GULF BREEZE
11909604,ETHAN BURNS,AC138,Premier Hematology and Tele-Oncology,78628,GEORGETOWN
66692613,RAPHAEL BOSSE,AC605,Cancer Care Centers of Brevard,56537,FERGUS FALLS
19087357,ALEJANDRA ROSALES HERNANDEZ,AC122,Baptist Memorial Medical Group,34474,OCALA
69804302,FATIMA FAYYAZ,AC376,Baptist Health Kentucky,44510,YOUNGSTOWN
66513083,LAURA BOU-MAROUN,AC663,CHI Saint Joseph Health,52732,CLINTON
83734802,ANDREW KENT,AC511,Santee Oncology,44307,AKRON
94462094,CANDELARIA DEIMUNDO ROURA,AC745,Dean Chier MD Holistic Primary Care,6030,FARMINGTON
40568218,ERIC NICKELS,AC271,Aspirus Cancer Center,46268,INDIANAPOLIS
38325352,ALEXANDER LIN,AC213,Messino Cancer Centers,48858,MOUNT PLEASANT
75255841,AMY CHANG,AC775,Carolina Oncology Specialists,11702,BABYLON
79230577,Sabarina Ramanathan,AC231,Regional Medical Oncology Center,58202,GRAND FORKS
97222968,Hind Rafei,AC784,Texas Oncology - Allen,61820,CHAMPAIGN
29544156,Madhav Seshadri,AC951,Carteret Cancer Center,90806,LONG BEACH
58482678,PETER XIE,AC288,Wright Patterson Airforce 88th Medical Group,77493,KATY
14691978,CHRISTOPHER GRAHAM,AC544,Sierra Hematology Oncology,19114,PHILADELPHIA
44847532,NATHAN YU,AC150,Dignity Health Medical Group Bay Area,15370,WAYNESBURG
18439315,VISHAL JINDAL,AC844,University of Tennessee Knoxville,89520,RENO
39279585,FALLON CHIPIDZA,AC409,Mercy Health Lacks Cancer Center,35801,HUNTSVILLE
26633360,Andrew O'Brien,AC290,Texas Oncology Willowbrook,726,CAGUAS
48522607,CARMELO BLANQUICETT,AC388,Kaiser Permanente of Colorado,22701,CULPEPER
87790653,Michael Blazar,AC605,Cancer Care Centers of Brevard,56537,FERGUS FALLS
69785645,SANA FAROOKI,AC102,UCSF Cancer Center San Mateo,78284,SAN ANTONIO
77380708,GARTH TORMOEN,AC240,Liberty Hematology & Oncology,99645,PALMER
10796493,JOSSELYN MOLINA,AC387,Lowcountry Hematology & Oncology,45249,CINCINNATI
84453623,THANH HO,AC349,Delfino Crescenzo office,80222,DENVER
13058164,AALISHA DESAI,AC488,Childrens Hospital New Orleans,19023,DARBY
23333792,Leena Rahmat,AC971,Sarah Bush Lincoln Regional Cancer Center,2903,PROVIDENCE
73248937,SARDAR IMAM,AC919,AHNI American Health Network Of Indiana,33621,TAMPA
81233585,KURT MEYER,AC914,H. F. Mabry Center for Cancer Care,928,SAN JUAN
81125871,MICHAEL EBLAN,AC500,Self Regional Cancer Center,39202,JACKSON
84150257,CLAUD GRIGG,AC796,Anderson Area Cancer Center,44120,CLEVELAND
75706031,SUDESHNA CHATTERJEE,AC247,Providence Alaska Medical Center,68506,LINCOLN
86057130,ALI MAZLOOM,AC234,ANMED Cancer Center,31904,COLUMBUS
82451958,TATYANA SKLYAR,AC891,Michigan Healthcare Professionals,30117,CARROLLTON
29383472,KARTHIK GIRIDHAR,AC431,Mount Sinai Miami,22025,DUMFRIES
29132847,PRIYA JAYACHANDRAN,AC810,Cancer And Blood Care Of San Jose Inc,60014,CRYSTAL LAKE
46178644,JAILAN ELAYOUBI,AC767,Chipola Surgical & Medical Specialties,64507,SAINT JOSEPH
75475914,ALBINA KIBIROVA,AC790,Alabama Oncology,89520,RENO
89945609,PRISCILA BADIA ALONSO,AC570,Pinal Cancer and Surgery Center,92373,REDLANDS
30970343,DANIEL ONEIL,AC211,Santa Barbara Cottage Hospital,56352,MELROSE
15732457,LEAH KATZ,AC138,Premier Hematology and Tele-Oncology,78628,GEORGETOWN
74492319,ARPAN PATEL,AC155,Texas Oncology - McAllen,61820,CHAMPAIGN
