Physician ID,Physician Name,Specialty,Jan'23,Feb'23,Mar'23,Apr'23,May'23,Jun'23,Jan'232,Feb'232,Mar'232,Apr'232,May'232,Jun'232
13345481,Madhavi Gorusu,ONCOLOGY MEDICAL,6,21,21,35,32,41,0,3,36,39,30,52
97775733,Birgitta Mitchell,HEMATOLOGY,4,23,20,23,35,34,25,18,34,16,44,49
16909112,MILAN PATEL,PEDIATRIC HEMATOLOGY ONCOLOGY,6,23,14,33,34,44,20,9,36,39,50,45
77126718,Mohammad Omaira,PEDIATRIC HEMATOLOGY ONCOLOGY,1,15,15,30,30,34,24,16,14,23,34,39
40217971,ALEX EHSAN,PEDIATRIC HEMATOLOGY ONCOLOGY,8,13,19,28,30,47,29,28,13,21,30,46
99295781,OLGA FUNDYLER,PEDIATRIC HEMATOLOGY ONCOLOGY,0,14,32,17,27,33,19,16,27,32,32,55
76714860,SHANNON NORMAN,SURGICAL ONCOLOGY,1,21,24,29,40,30,17,21,15,37,45,39
58816617,VICTORIA BLINDERACENAL,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",0,16,20,28,39,48,3,22,37,25,50,46
55466938,Joshua Richter,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",13,14,26,31,26,46,16,5,40,39,41,38
31532613,Yesid Alvarado Valero,-,1,23,10,22,25,34,26,10,18,15,36,52
27422232,KHALDOUN ALKAYED,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",2,19,29,27,29,46,3,23,39,32,27,42
94810551,JOEL KOCHANSKI,ONCOLOGY MEDICAL,14,18,33,23,30,31,26,1,39,24,39,35
23851705,PATRICK BOLAND,GYNECOLOGICAL ONCOLOGY,0,18,17,16,29,35,30,28,16,35,28,36
35715568,JOANNA RODRIGUEZ,ONCOLOGY MEDICAL,8,25,25,28,29,49,4,3,21,35,28,48
95658911,JARED KNOL,HEMATOLOGY/ONCOLOGY,10,22,22,22,26,36,12,3,16,20,43,53
23410291,Mohamad Khawandanah,"PATHOLOGY, HEMATOLOGY",12,25,20,28,36,47,22,26,30,22,27,46
41563140,ANTHONY VISIONI,PEDIATRIC HEMATOLOGY ONCOLOGY,3,24,31,29,28,44,22,30,25,19,25,41
25961530,Ping Hu,HEMATOLOGY,6,20,32,27,40,40,27,1,33,40,41,40
33003453,Sarvari Yellapragada,RADIOLOGY ONCOLOGY,7,16,34,28,31,30,26,29,14,24,47,50
65863802,PRASANNA ANANTH,HEMATOLOGY,12,25,18,18,35,35,8,26,29,24,32,36
66252559,Clara Lo,HEMATOLOGY/ONCOLOGY,5,25,11,18,37,32,22,30,12,38,41,37
75936010,Catherine Diefenbach,HEMATOLOGY,2,19,35,16,29,30,2,2,23,15,30,45
12790516,RAMI KHORIATY,GYNECOLOGICAL ONCOLOGY,1,17,31,16,40,45,5,17,33,38,27,35
68260138,CALVIN CHEN,PEDIATRIC HEMATOLOGY ONCOLOGY,4,20,28,15,36,39,8,11,27,29,48,44
86396585,Liora Schultz,HEMATOLOGY,6,15,17,16,30,40,7,28,30,33,40,37
12826261,ERMINIA MASSARELLI,"PATHOLOGY, HEMATOLOGY",0,14,26,30,31,49,28,10,12,28,32,50
83689347,TRICIA KALWAR,SURGICAL ONCOLOGY,1,16,19,23,28,30,19,14,34,28,34,50
79271799,TARA GANGADHAR,GYNECOLOGICAL ONCOLOGY,8,18,33,33,25,39,29,28,27,28,46,55
98948236,Scott Huntington,HEMATOLOGY,3,20,29,25,25,33,14,30,35,23,31,48
46919593,Joel Gradowski,"PATHOLOGY, HEMATOLOGY",13,13,33,35,34,39,15,17,22,26,47,41
49124173,Jonathan Harris,HEMATOLOGY,1,12,23,30,25,50,2,24,14,40,50,51
12634124,Jeremy Rosenblum,"PATHOLOGY, HEMATOLOGY",9,24,19,23,39,40,2,28,26,15,35,52
24452041,LESLIE GILBERT,HEMATOLOGY,7,22,30,16,27,47,11,15,31,34,45,42
84653276,Yue Wang,"PATHOLOGY, HEMATOLOGY",0,25,28,30,31,37,4,3,26,33,30,39
11200016,GENEVIEVE CRANE,"PATHOLOGY, HEMATOLOGY",12,19,33,27,28,45,22,18,33,21,35,35
66250565,JESSICA ZERILLO,"PATHOLOGY, HEMATOLOGY",5,22,29,23,36,30,14,17,14,29,40,52
73124388,GREGG GOLDIN,-,10,16,11,32,29,30,6,4,19,28,29,38
44559513,Devaki Siva,GYNECOLOGICAL ONCOLOGY,14,10,28,16,28,49,0,0,28,26,50,37
57863613,TREVOR BAYLISS,SURGICAL ONCOLOGY,1,23,18,27,34,38,6,2,17,36,46,55
25922751,MERRILL SHUM,SURGICAL ONCOLOGY,12,10,25,24,40,42,3,25,13,37,28,41
68658635,WILLIAM BRIX,HEMATOLOGY,3,16,13,20,26,41,12,18,33,38,36,37
52813028,Krysta Schlis,RADIOLOGY ONCOLOGY,10,23,18,28,35,45,19,26,39,39,50,53
67771432,Timothy Kubal,GYNECOLOGICAL ONCOLOGY,6,15,30,15,37,47,14,0,10,39,30,48
16312374,Tamra Slone,PEDIATRIC HEMATOLOGY ONCOLOGY,14,12,27,34,35,35,22,23,21,28,33,49
50147112,Henrik Illum,ONCOLOGY MEDICAL,5,25,17,20,25,33,29,11,32,31,43,53
55493642,WES TRIPLETT,SURGICAL ONCOLOGY,13,14,32,24,25,48,4,12,24,37,41,36
15388672,CAROL HAHN,-,5,21,19,19,28,38,27,17,22,18,39,54
48450074,Mark Kyei,-,1,24,10,32,34,36,23,6,17,21,39,48
74180935,STUART WINTER,HEMATOLOGY,2,21,18,25,38,36,9,22,28,19,44,37
46653736,CECILIA FU,PEDIATRIC HEMATOLOGY ONCOLOGY,1,13,17,25,28,30,21,28,27,32,49,41
12437217,FREDERICK DAVID,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",5,16,10,26,35,37,23,6,40,30,35,43
98187046,James Ellis,HEMATOLOGY,7,16,21,28,34,46,3,0,32,19,32,39
93397025,Santhosh Sadashiv,HEMATOLOGY,14,19,33,24,35,46,20,28,32,20,32,45
47934005,WILLIAM THOMAS,"PATHOLOGY, HEMATOLOGY",5,16,19,15,38,43,9,20,24,32,31,43
88900436,KEITH EATON,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",3,16,30,22,25,37,1,30,20,23,27,42
29284849,Kent Jolly,HEMATOLOGY,13,18,17,26,39,38,8,20,29,36,27,41
11431653,Sai Bikkina,HEMATOLOGY/ONCOLOGY,14,16,19,16,34,44,5,9,31,19,50,55
84373597,ANTOINETTE TAN,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",10,15,12,34,37,50,10,6,23,31,37,43
40996651,JANET COOPER,ONCOLOGY MEDICAL,6,12,28,35,25,32,14,6,36,15,39,41
50436403,RACHEL BRENNAN,SURGICAL ONCOLOGY,11,18,33,17,36,38,10,13,25,21,45,52
35713158,RAMJI RAJENDRAN,RADIOLOGY ONCOLOGY,9,24,13,21,34,39,2,4,29,34,49,49
11033032,STEPHEN GILHEENEY,"PATHOLOGY, HEMATOLOGY",10,25,27,23,34,44,28,17,38,36,36,50
45196847,Parveen Shiraz,GYNECOLOGICAL ONCOLOGY,7,16,16,26,32,42,24,11,26,32,36,52
62906036,ESTHER TAN,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",7,21,26,15,32,40,6,11,29,15,47,52
35349134,SARO ARMENIAN,RADIOLOGY ONCOLOGY,9,15,31,27,25,43,16,10,27,37,49,40
12895899,KENNETH NIERMANN,RADIOLOGY ONCOLOGY,7,25,30,16,33,43,5,15,40,37,39,48
70347696,David Miklos,PEDIATRIC HEMATOLOGY ONCOLOGY,1,23,20,24,31,49,29,6,20,39,34,52
24905462,MICHAEL LINK,HEMATOLOGY/ONCOLOGY,11,16,28,35,26,38,9,0,33,25,34,37
39595162,EDGARDO RODRIGUEZ-MONGE,ONCOLOGY MEDICAL,7,18,21,22,34,43,20,22,20,36,28,40
94575580,KELLEY TRITT,HEMATOLOGY,5,13,20,35,29,35,18,23,29,15,49,41
65796556,James Code,-,6,10,29,20,31,32,14,28,25,20,27,47
19881426,Brian Dicarlo,SURGICAL ONCOLOGY,0,13,19,18,28,33,27,7,28,31,37,39
70788694,Michael Seidman,RADIOLOGY ONCOLOGY,6,14,25,28,36,41,2,27,31,19,41,47
82651101,Vijay Rao,"PATHOLOGY, HEMATOLOGY",9,17,16,26,29,47,13,9,27,23,27,36
55527260,Kevin Curran,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",7,17,22,26,33,50,11,3,35,32,43,47
83639278,Sameer Ahmed,SURGICAL ONCOLOGY,6,15,17,33,31,33,9,10,25,15,50,42
25665498,David Chang,PEDIATRIC HEMATOLOGY ONCOLOGY,11,25,35,33,40,50,9,17,38,28,44,51
43943828,Michael Lankiewicz,HEMATOLOGY/ONCOLOGY,6,22,21,31,30,45,23,29,33,39,46,44
98431480,Jeffrey Stewart,HEMATOLOGY,0,18,22,26,37,35,4,1,11,16,42,38
65048835,ANNA FARISS,-,14,13,25,30,36,31,25,18,34,18,34,55
73531586,Mary Lacaze,PEDIATRIC HEMATOLOGY ONCOLOGY,13,19,19,15,36,34,1,3,40,24,50,41
88350760,POORNANAND PALAPARTY,RADIOLOGY ONCOLOGY,9,13,31,15,31,45,30,3,22,37,35,42
30908496,JAMES STEVENSON,GYNECOLOGICAL ONCOLOGY,1,20,15,18,40,33,15,0,34,25,38,46
89153339,JULIE MEANS,ONCOLOGY MEDICAL,2,12,32,19,37,49,29,4,31,24,28,37
90470437,REKHA CHAUDHARY,SURGICAL ONCOLOGY,11,25,32,33,33,41,4,15,35,19,27,50
50672311,JOHN LAMOND,PEDIATRIC HEMATOLOGY ONCOLOGY,6,11,13,32,31,35,3,21,33,38,26,41
53634852,Y KIM,RADIOLOGY ONCOLOGY,4,24,23,27,29,38,9,16,34,35,44,53
48225104,SHAJU SHAMSUDDIN,-,5,21,25,27,30,42,1,11,29,32,43,44
45758571,Erica Linden,SURGICAL ONCOLOGY,11,16,28,16,28,48,24,27,35,36,47,41
70600186,CHRISTOPHER CALDWELL,SURGICAL ONCOLOGY,5,13,26,19,34,46,7,29,32,37,27,48
78196111,Rajat Malhotra,PEDIATRIC HEMATOLOGY ONCOLOGY,3,21,32,18,36,36,12,18,16,28,39,53
25019984,Bruno Fang,SURGICAL ONCOLOGY,0,16,27,16,36,40,15,6,36,24,39,50
99789174,Joseph Sullivan,HEMATOLOGY,0,17,33,17,26,41,14,5,12,18,33,50
52767831,Manuel Perry,-,15,13,18,25,35,31,11,26,36,34,44,46
13340570,VIJAY ROY,PEDIATRIC HEMATOLOGY ONCOLOGY,5,21,26,15,28,43,0,10,36,17,44,45
91111201,THOS FITZ GERALD,HEMATOLOGY,6,16,33,35,37,39,7,21,27,39,25,38
63824824,ROJYMON JACOB,PEDIATRIC HEMATOLOGY ONCOLOGY,4,15,34,15,37,48,14,24,38,40,47,54
26908131,BRIAN SMITH,-,11,16,12,28,40,45,0,10,13,22,30,35
14743260,RATHIPRIYA MAHENDRAN,HEMATOLOGY,12,10,14,22,28,36,16,8,38,34,27,50
55851802,SUZANNE HAYMAN,RADIOLOGY ONCOLOGY,14,15,17,16,39,44,22,8,27,34,44,40
22193110,ALTON WONG,GYNECOLOGICAL ONCOLOGY,3,25,27,29,30,46,21,28,23,34,40,45
86507504,ALEX ADJEI,-,6,22,32,35,25,50,26,1,11,29,39,40
75395592,BRUCE BOSTROM,GYNECOLOGICAL ONCOLOGY,12,20,17,20,30,31,5,4,40,39,47,35
75234529,Stephen Mayer,ONCOLOGY MEDICAL,3,22,18,32,40,49,20,12,15,35,28,47
40758613,Michael Isakoff,-,8,10,16,32,26,31,0,17,31,33,40,54
56479253,Gerry Rubin,SURGICAL ONCOLOGY,8,23,15,15,39,39,9,7,32,39,27,42
73591299,JOHN HALLIGAN,ONCOLOGY MEDICAL,9,22,22,35,33,43,27,21,13,21,29,55
69192837,Charles Webb,RADIOLOGY ONCOLOGY,12,20,20,20,26,41,15,22,12,30,49,36
30901555,SHABBIR AHMAD,HEMATOLOGY/ONCOLOGY,9,15,32,21,38,38,19,1,32,17,31,37
35552778,Ivan Aksentijevich,HEMATOLOGY,9,20,23,23,35,47,27,29,28,30,43,53
62206456,John Doster,RADIOLOGY ONCOLOGY,1,17,14,26,33,41,23,24,36,39,29,35
99419193,JOHN FUNKE,HEMATOLOGY,3,11,35,33,27,31,19,19,36,40,27,54
13543282,MARCELA POPESCU,HEMATOLOGY,4,15,24,33,38,38,22,21,28,40,45,51
43116114,Michael Cannon,GYNECOLOGICAL ONCOLOGY,12,18,21,27,26,30,0,13,26,20,26,55
54424419,Thomas Buroker,GYNECOLOGICAL ONCOLOGY,14,24,15,27,29,40,17,13,13,15,40,53
14330115,Karen Albritton,HEMATOLOGY,3,13,35,19,35,45,2,28,20,28,33,41
54057785,GEORGE KOVACH,ONCOLOGY MEDICAL,2,10,16,22,36,43,6,1,34,37,33,39
37196230,SHUBHADA SHRIKHANDE,HEMATOLOGY/ONCOLOGY,4,19,11,19,26,46,11,18,20,25,49,53
93876645,BRUCE TRIPP,GYNECOLOGICAL ONCOLOGY,4,19,15,20,28,34,27,19,26,32,35,47
25368338,LOUIS NOVOA-TAKARA,ONCOLOGY MEDICAL,13,22,14,20,27,46,11,12,23,37,50,52
83002292,Connie Uzel,ONCOLOGY MEDICAL,10,23,15,19,32,41,26,15,25,40,29,52
24687991,ROXANA DRONCA,-,8,12,14,30,40,32,25,11,13,15,34,39
47646211,ELIZABETH COOL,GYNECOLOGICAL ONCOLOGY,3,22,13,25,40,37,25,20,31,30,48,48
47577598,Belagodu Kantharaj,PEDIATRIC HEMATOLOGY ONCOLOGY,5,21,27,33,38,34,15,27,19,24,50,46
30693486,CAROL LUHRS,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",9,12,12,32,25,44,22,25,33,36,27,36
20712471,Santosh Nair,PEDIATRIC HEMATOLOGY ONCOLOGY,3,19,11,31,37,42,30,5,23,20,35,45
69499934,MARY BOONE SUELL,"PATHOLOGY, HEMATOLOGY",2,13,18,30,38,43,11,17,37,27,45,45
75890043,MADHURI VITHALA,PEDIATRIC HEMATOLOGY ONCOLOGY,6,15,22,33,25,49,28,21,31,25,28,52
72883463,THOMAS TUCKER,-,15,15,34,16,40,37,28,8,17,17,34,35
56793789,Jose Mendoza,GYNECOLOGICAL ONCOLOGY,2,16,33,17,34,30,3,10,12,28,44,40
44514011,BRUCE FINE,-,14,17,28,33,32,43,28,24,10,37,27,36
35437711,Gregory Britt,ONCOLOGY MEDICAL,15,23,23,22,26,38,18,2,30,18,45,39
78236265,RICHARD JONES,GYNECOLOGICAL ONCOLOGY,11,14,25,31,38,30,14,11,14,28,37,38
28877826,Ronjay Rakkhit,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",13,21,19,29,35,34,28,15,22,26,46,55
64558822,MICHAEL WERTHEIM,SURGICAL ONCOLOGY,1,10,33,35,36,34,17,10,36,16,46,43
70214429,MITCHELL WEISS,ONCOLOGY MEDICAL,14,18,25,24,26,33,3,23,13,37,31,42
90875396,Balijepalli Netaji,ONCOLOGY MEDICAL,1,14,26,33,34,48,23,0,29,24,42,52
19525544,BRIAN LEE,PEDIATRIC HEMATOLOGY ONCOLOGY,0,16,28,25,37,30,16,2,27,33,48,47
43426179,JANICE TOMBERLIN,PEDIATRIC HEMATOLOGY ONCOLOGY,14,12,15,33,35,38,29,13,23,27,45,53
17190451,LEA KREKOW,ONCOLOGY MEDICAL,10,10,23,27,33,39,6,21,25,24,27,53
96467258,RAQUEL WAGMAN,PEDIATRIC HEMATOLOGY ONCOLOGY,5,11,11,18,27,49,21,30,32,36,41,40
37181447,Don Small,-,10,23,12,28,39,42,11,5,38,29,30,55
99488227,DEREK MCHAFFIE,PEDIATRIC HEMATOLOGY ONCOLOGY,7,22,29,20,29,40,30,26,27,39,29,42
92934334,Jeffrey Orell,SURGICAL ONCOLOGY,6,22,27,32,29,41,0,13,37,35,30,47
58964864,David Mendelson,GYNECOLOGICAL ONCOLOGY,12,10,30,17,32,40,19,22,23,26,38,48
90865654,MICHAEL FROST,ONCOLOGY MEDICAL,12,25,23,27,29,39,23,25,35,29,38,43
47112779,Alan Gamis,GYNECOLOGICAL ONCOLOGY,13,10,30,32,37,30,21,24,40,20,48,43
43985510,Sebastian Mayer,GYNECOLOGICAL ONCOLOGY,9,12,35,22,27,32,30,14,34,22,29,51
21864339,PRAMILA ANNE,GYNECOLOGICAL ONCOLOGY,12,13,28,18,29,46,3,2,14,28,32,40
20607940,MARK NGO,-,13,16,17,19,37,35,1,30,33,15,41,42
37747225,SAIFUDDIN SONIWALA,GYNECOLOGICAL ONCOLOGY,10,10,11,25,32,34,25,23,29,28,40,37
71597648,MARK SHPARBER,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",8,25,25,32,39,39,9,11,11,33,41,37
88132983,MARIA RESTREPO,-,14,22,29,33,36,41,20,2,24,22,29,44
73395114,Eduardo Garcia,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",5,18,22,31,26,30,0,4,12,37,41,38
75900722,MORRIS DEES,GYNECOLOGICAL ONCOLOGY,2,25,22,27,36,48,27,14,19,19,27,36
15288544,SREENIVASA NATTAM,ONCOLOGY MEDICAL,8,20,19,21,34,50,2,4,32,33,47,38
93540380,Dennis Sanders,HEMATOLOGY,14,12,10,15,40,42,25,3,25,17,35,54
80182032,WILLIAM WALSH,ONCOLOGY MEDICAL,13,14,10,35,39,48,1,23,19,22,31,45
19111276,Ronald Lands,GYNECOLOGICAL ONCOLOGY,9,17,23,27,32,44,24,19,35,35,30,54
94367970,RENU SONI,"PATHOLOGY, HEMATOLOGY",9,18,28,17,28,40,25,8,23,19,34,35
12024694,James Rossetti,RADIOLOGY ONCOLOGY,13,17,15,21,36,32,20,10,26,15,37,49
96010892,NEEL BELANI,HEMATOLOGY/ONCOLOGY,8,20,35,15,40,46,13,20,31,20,38,35
23959714,NIKOLAOS ANDREATOS,-,2,15,17,16,25,41,26,30,29,33,46,35
55828083,Alden Chesney,RADIOLOGY ONCOLOGY,4,18,22,16,40,34,22,1,37,15,27,39
32361634,AQSA KHAN,-,3,13,34,21,40,45,1,24,28,17,49,51
62072615,GORDON RUAN,SURGICAL ONCOLOGY,7,12,31,28,40,46,22,19,22,31,46,42
45960627,HAIKOO SHAH,PEDIATRIC HEMATOLOGY ONCOLOGY,11,25,26,22,27,31,28,14,12,38,39,35
64128611,KAZUHIRO SABET,"PATHOLOGY, HEMATOLOGY",15,24,20,33,36,46,3,14,14,15,25,35
71973853,BENJAMIN FOSTER,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",6,17,29,34,26,40,21,21,12,18,35,54
73179695,PRASHANT GABANI,-,5,22,11,26,29,38,17,7,27,36,48,39
20121556,CORBIN JACOBS,RADIOLOGY ONCOLOGY,12,25,27,25,31,32,1,21,33,17,39,52
84226230,Anusha Preethi Ganesan,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",0,10,29,25,31,38,11,11,20,39,25,38
73350566,HENRY BATEMAN,SURGICAL ONCOLOGY,7,10,25,29,28,46,27,30,13,18,47,54
93430354,TRAVIS COX,"PATHOLOGY, HEMATOLOGY",11,22,24,32,29,38,18,6,35,33,35,51
38375654,JANINE HAREWOOD,ONCOLOGY MEDICAL,14,17,14,15,27,48,8,0,21,34,25,42
69242952,Jennifer Logue,-,4,24,18,22,38,37,4,25,11,15,40,47
23338769,Saradasri Karri,PEDIATRIC HEMATOLOGY ONCOLOGY,9,13,33,24,35,30,7,8,27,28,31,47
99902756,YOGINDRA PERSAUD,RADIOLOGY ONCOLOGY,0,21,29,34,38,31,1,24,22,22,49,51
48977748,COLIN VALE,SURGICAL ONCOLOGY,4,19,34,31,34,37,30,2,39,32,25,53
44444880,Andrew Lipsky,HEMATOLOGY,11,10,27,18,29,49,16,4,32,20,34,47
69859895,JOSHUA GRUHL,ONCOLOGY MEDICAL,14,14,23,15,39,32,15,13,18,33,44,38
65264549,LAUREN SHAPIRO,HEMATOLOGY/ONCOLOGY,4,20,15,15,26,43,30,1,37,17,46,35
29534216,CHELSEY BURKE,HEMATOLOGY/ONCOLOGY,8,20,33,30,32,47,26,19,23,21,31,49
32890899,ANUHYA KOMMALAPATI,HEMATOLOGY/ONCOLOGY,6,11,14,25,28,33,5,16,29,36,25,39
55668160,MICHAEL GREAS,PEDIATRIC HEMATOLOGY ONCOLOGY,11,11,29,26,26,39,15,26,35,26,41,50
61141000,ANKIT RAJGARIAH,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",4,25,12,33,40,32,3,8,28,23,45,37
39209878,Bryan Huber,PEDIATRIC HEMATOLOGY ONCOLOGY,9,19,25,21,35,47,2,27,26,20,44,39
94772026,Pouyan Changizzadeh,-,4,22,35,16,29,34,1,27,27,33,47,37
56191852,ZIN MYINT,ONCOLOGY MEDICAL,0,15,33,29,35,30,2,12,26,26,28,38
50351010,ROBERT DESS,"PATHOLOGY, HEMATOLOGY",14,23,17,24,30,33,11,26,33,26,46,42
85168369,JASON COOPER,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",7,10,34,31,31,46,10,15,33,24,36,49
13614918,ARMAND RUSSO,"PATHOLOGY, HEMATOLOGY",13,24,24,28,40,36,3,10,22,20,39,48
26149267,JESSICA TREVINO,RADIOLOGY ONCOLOGY,12,13,32,33,33,31,17,21,39,36,45,45
44078872,CHRISTOPHER RUBADUE,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",13,15,30,30,39,45,17,23,31,17,46,45
85935837,NISHA AJIT,HEMATOLOGY/ONCOLOGY,9,11,15,23,35,43,15,29,24,23,41,36
79278999,Theodoros Karantanos,RADIOLOGY ONCOLOGY,5,12,11,21,39,41,14,8,18,40,38,48
81981394,XIUQING LI,GYNECOLOGICAL ONCOLOGY,6,25,26,25,28,50,18,7,13,40,46,41
79554484,SARAH JEONG,HEMATOLOGY,13,23,10,33,30,39,15,24,21,37,35,40
66816183,IRINA PERJAR,PEDIATRIC HEMATOLOGY ONCOLOGY,7,24,28,27,25,50,1,25,13,28,38,52
24928413,AN UCHE,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",7,14,22,27,35,46,2,19,22,17,42,47
55721611,ORIANA MILTIADOUS,SURGICAL ONCOLOGY,14,22,21,25,28,35,30,24,21,32,32,36
39129395,Hugo Akabane,SURGICAL ONCOLOGY,5,25,11,20,25,50,3,5,17,20,26,47
29887929,ROGER FEBRES-MENDEZ,"PATHOLOGY, HEMATOLOGY",11,11,18,24,37,31,18,7,34,18,25,35
64319713,AMANDA KAGAN,PEDIATRIC HEMATOLOGY ONCOLOGY,11,11,32,35,27,30,1,3,10,32,47,52
14205523,Britni Souther,GYNECOLOGICAL ONCOLOGY,13,25,22,15,28,50,9,25,27,17,28,47
72621215,KATHERINE ROTH,-,10,10,17,28,40,40,19,12,12,29,34,44
45847523,Nicholas Zorko,GYNECOLOGICAL ONCOLOGY,8,19,14,24,39,46,17,24,10,38,32,51
93439914,ANDREW THOMPSON,"PATHOLOGY, HEMATOLOGY",4,24,31,19,27,45,15,8,30,26,36,53
93120434,Jasmine Ross,HEMATOLOGY/ONCOLOGY,0,11,14,26,32,31,17,8,17,40,46,52
29489313,JANELLE OTSUJI,-,7,22,17,22,38,34,11,26,37,24,43,43
30423526,Rebecca Chacko,ONCOLOGY MEDICAL,4,11,24,16,36,37,26,26,29,24,36,39
16692612,SANTOSH KAGATHUR,GYNECOLOGICAL ONCOLOGY,4,19,35,24,28,40,10,28,11,26,28,55
52056033,JOANNA YANG,SURGICAL ONCOLOGY,4,14,17,20,29,34,29,19,22,39,42,52
75478911,Angela Steineck,RADIOLOGY ONCOLOGY,9,17,25,16,31,44,4,12,35,15,48,52
69492718,BRITTANI THOMAS,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",6,15,12,29,31,32,0,28,22,24,44,44
94494795,UMAIR MAJEED,RADIOLOGY ONCOLOGY,4,20,20,32,26,31,11,5,17,19,28,36
45902921,ABIRAMI SIVAPIRAGASAM,PEDIATRIC HEMATOLOGY ONCOLOGY,12,15,25,23,25,40,2,8,21,24,39,44
81022212,JAGAR JASEM,HEMATOLOGY/ONCOLOGY,10,18,11,21,34,48,2,25,38,36,36,35
72566776,DAVID CASSEL,ONCOLOGY MEDICAL,1,25,32,17,40,37,22,4,14,29,45,55
82204304,DOUGLAS TREMBLAY,HEMATOLOGY/ONCOLOGY,5,24,24,28,38,31,11,17,15,28,40,53
11776247,SORAB GUPTA,HEMATOLOGY,7,15,32,28,40,47,24,17,12,35,40,40
83059141,AARON CINER,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",5,17,23,19,31,30,21,20,34,27,35,50
23750221,ZACHARY CAVANAUGH,HEMATOLOGY/ONCOLOGY,11,24,24,27,38,39,16,25,26,35,32,39
89848649,Jacob Soumerai,GYNECOLOGICAL ONCOLOGY,10,14,20,31,40,30,25,21,30,32,38,35
44809554,CLAIRE FRIEDMAN,-,6,14,20,15,35,32,22,20,37,38,45,45
37938695,Abhishek Patel,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",3,23,28,23,38,41,25,5,15,18,31,41
34828174,JACQUELINE MALEKIRAD,GYNECOLOGICAL ONCOLOGY,0,24,20,28,32,46,23,16,22,34,48,51
75758566,MAY DAHER,ONCOLOGY MEDICAL,14,16,12,20,27,34,2,3,15,35,30,42
74732664,SEAN KIRBY,"PATHOLOGY, HEMATOLOGY",10,21,19,15,37,34,15,15,32,35,46,44
21627637,Rawan Faramand,"PATHOLOGY, HEMATOLOGY",13,19,10,29,35,47,27,17,36,36,45,36
86614610,GREGORY TREHARNE,PEDIATRIC HEMATOLOGY ONCOLOGY,14,17,16,24,25,41,13,25,11,30,35,42
72505918,Rachel Kessel,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",11,15,22,15,39,49,10,13,25,19,28,38
47873808,David Sun,SURGICAL ONCOLOGY,0,10,10,33,34,44,27,3,22,39,42,50
37927975,JOSHUA RODRIGUEZ,GYNECOLOGICAL ONCOLOGY,14,10,25,24,29,39,3,4,10,35,29,50
70696828,Surbhi Sidana,PEDIATRIC HEMATOLOGY ONCOLOGY,1,10,19,19,26,34,1,6,33,29,38,55
98808926,Li Zhang,GYNECOLOGICAL ONCOLOGY,6,12,22,17,29,37,12,30,40,27,50,49
71862134,RAJAYOGESH DAVULURI,GYNECOLOGICAL ONCOLOGY,2,23,30,28,34,41,6,30,11,35,50,45
65409863,Pamela Sung,GYNECOLOGICAL ONCOLOGY,9,12,19,29,29,49,3,14,32,26,25,55
28887123,Turang Behbahani,PEDIATRIC HEMATOLOGY ONCOLOGY,12,12,34,20,29,30,7,0,30,31,42,40
88564126,LINDSEY TENGERSTROM,HEMATOLOGY,9,19,14,22,29,44,2,0,10,39,49,48
74974221,EMORY MCTYRE,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",12,25,13,29,40,36,27,2,12,40,32,51
44468055,JAMIE GREEN,PEDIATRIC HEMATOLOGY ONCOLOGY,13,22,13,20,35,46,25,17,23,37,29,54
85656304,ERICA KAYE,"PATHOLOGY, HEMATOLOGY",7,12,11,17,40,33,4,24,17,24,31,38
61661963,EMRULLAH YILMAZ,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",9,24,15,34,28,35,24,30,23,29,39,39
26497344,LAUREN TAIT,PEDIATRIC HEMATOLOGY ONCOLOGY,7,24,34,17,38,33,27,27,20,26,27,42
86401789,David Chism,-,5,13,19,28,27,38,20,14,35,21,32,49
91700964,STEVEN ADES,HEMATOLOGY,15,12,11,31,30,35,24,2,15,27,25,48
